DATE,VALUE
1949-07-11,42.92
1949-07-12,43.30
1949-07-13,44.35
1949-07-14,44.38
1949-07-15,44.32
1949-07-18,44.35
1949-07-19,44.85
1949-07-20,45.17
1949-07-21,44.87
1949-07-22,45.02
1949-07-25,45.22
1949-07-26,45.58
1949-07-27,45.31
1949-07-28,45.00
1949-07-29,44.77
1949-08-01,44.95
1949-08-02,45.07
1949-08-03,44.99
1949-08-04,44.84
1949-08-05,45.92
1949-08-08,47.07
1949-08-09,47.31
1949-08-10,47.72
1949-08-11,47.38
1949-08-12,47.05
1949-08-15,46.68
1949-08-16,46.63
1949-08-17,47.30
1949-08-18,47.40
1949-08-19,46.84
1949-08-22,46.50
1949-08-23,45.53
1949-08-24,45.60
1949-08-25,45.77
1949-08-26,45.55
1949-08-29,44.97
1949-08-30,44.98
1949-08-31,45.09
1949-09-01,45.65
1949-09-02,45.68
1949-09-06,45.40
1949-09-07,46.02
1949-09-08,45.85
1949-09-09,45.59
1949-09-12,45.89
1949-09-13,47.25
1949-09-14,47.05
1949-09-15,46.74
1949-09-16,47.00
1949-09-19,46.63
1949-09-20,45.39
1949-09-21,46.22
1949-09-22,47.33
1949-09-23,47.78
1949-09-26,47.57
1949-09-27,47.02
1949-09-28,47.75
1949-09-29,48.07
1949-09-30,47.87
1949-10-01,47.63
1949-10-03,47.94
1949-10-04,48.37
1949-10-05,48.46
1949-10-06,48.64
1949-10-07,48.52
1949-10-08,48.71
1949-10-10,48.75
1949-10-11,49.77
1949-10-13,49.68
1949-10-14,49.31
1949-10-15,49.33
1949-10-17,48.54
1949-10-18,49.21
1949-10-19,49.11
1949-10-20,48.54
1949-10-21,48.51
1949-10-22,48.49
1949-10-24,48.53
1949-10-25,48.61
1949-10-26,48.63
1949-10-27,49.10
1949-10-28,48.28
1949-10-29,48.36
1949-10-31,47.86
1949-11-01,48.16
1949-11-02,48.85
1949-11-03,49.17
1949-11-04,49.55
1949-11-05,49.50
1949-11-07,49.24
1949-11-09,48.65
1949-11-10,48.30
1949-11-12,48.23
1949-11-14,47.67
1949-11-15,47.47
1949-11-16,48.03
1949-11-17,48.21
1949-11-18,48.75
1949-11-19,49.02
1949-11-21,48.48
1949-11-22,48.88
1949-11-23,48.54
1949-11-25,47.97
1949-11-26,48.09
1949-11-28,47.87
1949-11-29,47.87
1949-11-30,48.11
1949-12-01,49.27
1949-12-02,50.29
1949-12-03,50.76
1949-12-05,50.70
1949-12-06,50.71
1949-12-07,50.88
1949-12-08,50.57
1949-12-09,50.27
1949-12-10,50.15
1949-12-12,50.69
1949-12-13,51.20
1949-12-14,51.51
1949-12-15,51.55
1949-12-16,51.58
1949-12-17,51.45
1949-12-19,51.49
1949-12-20,50.98
1949-12-21,50.86
1949-12-22,51.55
1949-12-23,51.53
1949-12-27,51.23
1949-12-28,52.55
1949-12-29,52.71
1949-12-30,53.01
1949-12-31,52.76
1950-01-03,52.88
1950-01-04,54.31
1950-01-05,54.23
1950-01-06,54.22
1950-01-07,54.52
1950-01-09,55.00
1950-01-10,55.33
1950-01-11,55.80
1950-01-12,53.81
1950-01-13,54.01
1950-01-14,53.78
1950-01-16,54.41
1950-01-17,54.73
1950-01-18,54.70
1950-01-19,54.96
1950-01-20,55.26
1950-01-21,55.18
1950-01-23,55.23
1950-01-24,55.15
1950-01-25,54.51
1950-01-26,54.55
1950-01-27,54.82
1950-01-28,55.04
1950-01-30,55.54
1950-01-31,55.09
1950-02-01,54.59
1950-02-02,55.17
1950-02-03,55.51
1950-02-04,55.53
1950-02-06,55.34
1950-02-07,54.73
1950-02-08,54.79
1950-02-09,55.21
1950-02-10,54.81
1950-02-11,54.78
1950-02-14,54.11
1950-02-15,54.80
1950-02-16,54.51
1950-02-17,55.70
1950-02-18,56.00
1950-02-20,55.65
1950-02-21,55.44
1950-02-23,55.24
1950-02-24,55.48
1950-02-25,55.39
1950-02-27,55.49
1950-02-28,55.34
1950-03-01,55.73
1950-03-02,55.74
1950-03-03,56.42
1950-03-04,56.60
1950-03-06,56.42
1950-03-07,55.52
1950-03-08,55.46
1950-03-09,55.18
1950-03-10,54.91
1950-03-11,55.06
1950-03-13,54.73
1950-03-14,54.96
1950-03-15,56.05
1950-03-16,56.42
1950-03-17,55.70
1950-03-18,55.70
1950-03-20,55.25
1950-03-21,55.21
1950-03-22,55.67
1950-03-23,55.58
1950-03-24,55.30
1950-03-25,55.68
1950-03-27,54.89
1950-03-28,55.24
1950-03-29,55.25
1950-03-30,54.48
1950-03-31,54.83
1950-04-01,55.43
1950-04-03,56.42
1950-04-04,56.20
1950-04-05,55.80
1950-04-06,56.23
1950-04-08,56.36
1950-04-10,56.41
1950-04-11,55.54
1950-04-12,56.22
1950-04-13,56.11
1950-04-14,55.62
1950-04-15,55.16
1950-04-17,55.31
1950-04-18,56.04
1950-04-19,56.61
1950-04-20,55.53
1950-04-21,55.54
1950-04-22,55.53
1950-04-24,54.86
1950-04-25,54.89
1950-04-26,54.73
1950-04-27,55.20
1950-04-28,55.53
1950-04-29,56.07
1950-05-01,56.76
1950-05-02,56.60
1950-05-03,56.64
1950-05-04,55.96
1950-05-05,56.25
1950-05-06,56.60
1950-05-08,56.42
1950-05-09,56.36
1950-05-10,56.11
1950-05-11,56.10
1950-05-12,55.45
1950-05-13,55.44
1950-05-15,55.53
1950-05-16,56.44
1950-05-17,56.57
1950-05-18,56.53
1950-05-19,56.92
1950-05-20,56.96
1950-05-22,56.45
1950-05-23,56.85
1950-05-24,56.60
1950-05-25,56.54
1950-05-26,56.35
1950-05-27,56.29
1950-05-29,56.42
1950-05-31,56.28
1950-06-01,55.70
1950-06-02,55.33
1950-06-05,54.37
1950-06-06,54.72
1950-06-07,55.13
1950-06-08,55.74
1950-06-09,56.65
1950-06-12,56.87
1950-06-13,56.87
1950-06-14,56.34
1950-06-15,56.15
1950-06-16,55.95
1950-06-19,55.53
1950-06-20,55.30
1950-06-21,55.62
1950-06-22,55.89
1950-06-23,55.85
1950-06-26,52.39
1950-06-27,52.05
1950-06-28,53.10
1950-06-29,51.24
1950-06-30,52.24
1950-07-03,51.64
1950-07-05,52.40
1950-07-06,53.03
1950-07-07,52.29
1950-07-10,52.95
1950-07-11,53.70
1950-07-12,53.37
1950-07-13,53.59
1950-07-14,54.38
1950-07-17,54.81
1950-07-18,56.36
1950-07-19,57.01
1950-07-20,58.77
1950-07-21,59.46
1950-07-24,60.35
1950-07-25,61.13
1950-07-26,61.11
1950-07-27,61.31
1950-07-28,60.71
1950-07-31,60.86
1950-08-01,61.27
1950-08-02,60.76
1950-08-03,61.20
1950-08-04,61.78
1950-08-07,62.85
1950-08-08,62.24
1950-08-09,62.41
1950-08-10,62.24
1950-08-11,62.00
1950-08-14,62.08
1950-08-15,62.10
1950-08-16,62.61
1950-08-17,63.18
1950-08-18,63.39
1950-08-21,63.09
1950-08-22,63.00
1950-08-23,63.40
1950-08-24,63.12
1950-08-25,62.43
1950-08-28,62.52
1950-08-29,63.32
1950-08-30,63.21
1950-08-31,62.90
1950-09-01,63.38
1950-09-05,63.29
1950-09-06,62.94
1950-09-07,63.79
1950-09-08,64.39
1950-09-11,64.44
1950-09-12,65.98
1950-09-13,66.76
1950-09-14,66.87
1950-09-15,66.74
1950-09-18,66.73
1950-09-19,66.32
1950-09-20,66.12
1950-09-21,67.23
1950-09-22,67.90
1950-09-25,68.01
1950-09-26,66.08
1950-09-27,66.78
1950-09-28,67.14
1950-09-29,67.64
1950-10-02,70.08
1950-10-03,69.02
1950-10-04,69.97
1950-10-05,69.13
1950-10-06,69.65
1950-10-07,69.72
1950-10-09,68.83
1950-10-10,68.54
1950-10-11,69.64
1950-10-13,69.67
1950-10-14,69.36
1950-10-16,69.30
1950-10-17,70.10
1950-10-18,70.76
1950-10-19,70.59
1950-10-20,69.93
1950-10-21,69.86
1950-10-23,69.76
1950-10-24,69.45
1950-10-25,68.90
1950-10-26,66.79
1950-10-27,67.35
1950-10-28,67.82
1950-10-30,66.78
1950-10-31,66.28
1950-11-01,66.51
1950-11-02,66.84
1950-11-03,66.67
1950-11-04,66.22
1950-11-06,64.48
1950-11-08,65.62
1950-11-09,66.88
1950-11-10,67.30
1950-11-13,67.48
1950-11-14,68.11
1950-11-15,68.65
1950-11-16,68.74
1950-11-17,70.11
1950-11-18,70.41
1950-11-20,70.32
1950-11-21,69.70
1950-11-22,70.76
1950-11-24,71.06
1950-11-25,70.80
1950-11-27,70.52
1950-11-28,67.67
1950-11-29,67.90
1950-11-30,68.53
1950-12-01,69.82
1950-12-02,69.57
1950-12-04,66.92
1950-12-05,68.82
1950-12-06,70.49
1950-12-07,70.35
1950-12-08,72.50
1950-12-09,73.57
1950-12-11,74.42
1950-12-12,73.48
1950-12-13,73.80
1950-12-14,72.78
1950-12-15,73.38
1950-12-16,75.61
1950-12-18,76.01
1950-12-19,77.30
1950-12-20,77.74
1950-12-21,77.35
1950-12-22,76.84
1950-12-26,75.62
1950-12-27,77.32
1950-12-28,77.89
1950-12-29,77.64
1950-12-30,77.64
1951-01-02,79.00
1951-01-03,78.36
1951-01-04,79.03
1951-01-05,79.12
1951-01-06,78.91
1951-01-08,79.17
1951-01-09,79.75
1951-01-10,78.50
1951-01-11,80.67
1951-01-12,81.63
1951-01-13,82.08
1951-01-15,82.40
1951-01-16,83.93
1951-01-17,84.53
1951-01-18,83.78
1951-01-19,83.81
1951-01-20,84.02
1951-01-22,83.30
1951-01-23,82.83
1951-01-24,82.28
1951-01-25,81.80
1951-01-26,82.86
1951-01-27,83.91
1951-01-29,84.90
1951-01-30,86.19
1951-01-31,86.58
1951-02-01,88.52
1951-02-02,89.12
1951-02-03,89.27
1951-02-05,90.08
1951-02-06,89.85
1951-02-07,89.46
1951-02-08,89.95
1951-02-09,89.73
1951-02-10,89.85
1951-02-13,88.99
1951-02-14,88.65
1951-02-15,88.08
1951-02-16,88.40
1951-02-17,88.63
1951-02-19,86.64
1951-02-20,86.68
1951-02-21,86.69
1951-02-23,86.51
1951-02-24,86.58
1951-02-26,86.30
1951-02-27,84.95
1951-02-28,85.10
1951-03-01,85.77
1951-03-02,86.26
1951-03-03,86.35
1951-03-05,85.09
1951-03-06,84.60
1951-03-07,85.01
1951-03-08,85.01
1951-03-09,84.85
1951-03-10,84.78
1951-03-12,83.52
1951-03-13,81.42
1951-03-14,80.84
1951-03-15,81.17
1951-03-16,82.69
1951-03-17,82.55
1951-03-19,82.04
1951-03-20,81.50
1951-03-21,82.30
1951-03-22,81.99
1951-03-24,80.26
1951-03-26,80.61
1951-03-27,80.48
1951-03-28,79.04
1951-03-29,79.73
1951-03-30,80.61
1951-03-31,80.58
1951-04-02,79.69
1951-04-03,79.36
1951-04-04,80.60
1951-04-05,82.85
1951-04-06,83.02
1951-04-07,82.82
1951-04-09,82.84
1951-04-10,82.18
1951-04-11,81.59
1951-04-12,82.58
1951-04-13,83.44
1951-04-14,83.99
1951-04-16,83.90
1951-04-17,83.99
1951-04-18,83.92
1951-04-19,83.30
1951-04-20,82.67
1951-04-21,82.65
1951-04-23,82.65
1951-04-24,82.03
1951-04-25,81.92
1951-04-26,82.77
1951-04-27,83.60
1951-04-28,83.52
1951-04-30,82.92
1951-05-01,82.84
1951-05-02,83.84
1951-05-03,85.72
1951-05-04,85.06
1951-05-05,84.88
1951-05-07,84.47
1951-05-08,85.03
1951-05-09,85.32
1951-05-10,84.40
1951-05-11,83.17
1951-05-12,82.66
1951-05-14,82.66
1951-05-15,80.72
1951-05-16,81.08
1951-05-17,81.77
1951-05-18,79.48
1951-05-19,79.54
1951-05-21,78.75
1951-05-22,78.10
1951-05-23,77.33
1951-05-24,76.86
1951-05-25,77.49
1951-05-26,77.58
1951-05-28,78.08
1951-05-29,79.02
1951-05-31,79.64
1951-06-01,79.36
1951-06-04,78.11
1951-06-05,78.32
1951-06-06,79.10
1951-06-07,80.28
1951-06-08,80.03
1951-06-11,80.14
1951-06-12,79.21
1951-06-13,79.21
1951-06-14,79.38
1951-06-15,79.86
1951-06-18,79.64
1951-06-19,79.78
1951-06-20,79.12
1951-06-21,78.55
1951-06-22,77.87
1951-06-25,75.15
1951-06-26,74.99
1951-06-27,75.05
1951-06-28,73.65
1951-06-29,72.39
1951-07-02,73.16
1951-07-03,73.92
1951-07-05,76.05
1951-07-06,75.72
1951-07-09,75.74
1951-07-10,75.19
1951-07-11,75.58
1951-07-12,75.73
1951-07-13,76.48
1951-07-16,75.60
1951-07-17,75.98
1951-07-18,76.11
1951-07-19,76.20
1951-07-20,76.83
1951-07-23,77.71
1951-07-24,78.89
1951-07-25,79.06
1951-07-26,80.08
1951-07-27,81.69
1951-07-30,81.52
1951-07-31,80.54
1951-08-01,81.25
1951-08-02,81.68
1951-08-03,81.47
1951-08-06,82.60
1951-08-07,82.41
1951-08-08,81.97
1951-08-09,81.39
1951-08-10,81.00
1951-08-13,80.40
1951-08-14,79.89
1951-08-15,80.64
1951-08-16,80.72
1951-08-17,80.62
1951-08-20,80.27
1951-08-21,80.03
1951-08-22,79.10
1951-08-23,79.31
1951-08-24,79.05
1951-08-27,78.47
1951-08-28,79.04
1951-08-29,80.20
1951-08-30,80.36
1951-08-31,80.33
1951-09-04,80.80
1951-09-05,80.87
1951-09-06,82.72
1951-09-07,82.82
1951-09-10,82.91
1951-09-11,82.31
1951-09-12,83.31
1951-09-13,83.61
1951-09-14,84.45
1951-09-17,84.22
1951-09-18,83.77
1951-09-19,84.37
1951-09-20,85.34
1951-09-21,85.34
1951-09-24,85.72
1951-09-25,86.05
1951-09-26,85.87
1951-09-27,85.12
1951-09-28,84.76
1951-10-01,85.29
1951-10-02,86.10
1951-10-03,86.77
1951-10-04,86.66
1951-10-05,86.99
1951-10-06,87.06
1951-10-08,87.06
1951-10-09,86.77
1951-10-10,86.51
1951-10-11,86.88
1951-10-13,87.00
1951-10-15,86.92
1951-10-16,86.06
1951-10-17,85.13
1951-10-18,85.09
1951-10-19,83.79
1951-10-20,82.80
1951-10-22,81.67
1951-10-23,82.04
1951-10-24,82.58
1951-10-25,81.72
1951-10-26,80.83
1951-10-27,78.93
1951-10-29,79.93
1951-10-30,79.59
1951-10-31,80.26
1951-11-01,80.88
1951-11-02,79.83
1951-11-03,79.05
1951-11-05,79.20
1951-11-07,78.11
1951-11-08,78.78
1951-11-09,79.73
1951-11-10,79.78
1951-11-13,79.61
1951-11-14,79.73
1951-11-15,80.24
1951-11-16,81.08
1951-11-17,81.25
1951-11-19,80.54
1951-11-20,80.15
1951-11-21,79.88
1951-11-23,78.65
1951-11-24,77.91
1951-11-26,78.65
1951-11-27,79.64
1951-11-28,79.32
1951-11-29,80.36
1951-11-30,81.43
1951-12-01,81.75
1951-12-03,81.47
1951-12-04,81.88
1951-12-05,81.81
1951-12-06,83.58
1951-12-07,83.47
1951-12-08,83.94
1951-12-10,83.60
1951-12-11,82.74
1951-12-12,82.59
1951-12-13,82.70
1951-12-14,82.25
1951-12-15,82.11
1951-12-17,82.10
1951-12-18,82.02
1951-12-19,82.52
1951-12-20,82.40
1951-12-21,82.11
1951-12-22,82.05
1951-12-24,81.89
1951-12-26,80.86
1951-12-27,81.99
1951-12-28,82.11
1951-12-29,81.89
1951-12-31,81.70
1952-01-02,82.11
1952-01-03,83.01
1952-01-04,83.69
1952-01-05,83.77
1952-01-07,83.11
1952-01-08,82.09
1952-01-09,82.03
1952-01-10,83.42
1952-01-11,83.75
1952-01-12,84.12
1952-01-14,84.17
1952-01-15,83.45
1952-01-16,83.94
1952-01-17,85.12
1952-01-18,86.13
1952-01-19,86.51
1952-01-21,87.17
1952-01-22,86.75
1952-01-23,86.17
1952-01-24,86.19
1952-01-25,86.00
1952-01-26,86.10
1952-01-28,87.02
1952-01-29,87.67
1952-01-30,85.89
1952-01-31,85.79
1952-02-01,86.06
1952-02-02,86.56
1952-02-04,85.21
1952-02-05,84.86
1952-02-06,85.04
1952-02-07,85.55
1952-02-08,86.21
1952-02-09,86.09
1952-02-11,86.15
1952-02-13,85.16
1952-02-14,84.96
1952-02-15,85.26
1952-02-16,85.35
1952-02-18,85.20
1952-02-19,83.82
1952-02-20,83.00
1952-02-21,83.60
1952-02-23,84.76
1952-02-25,84.32
1952-02-26,83.84
1952-02-27,85.02
1952-02-28,85.32
1952-02-29,84.87
1952-03-01,84.94
1952-03-03,85.14
1952-03-04,86.89
1952-03-05,86.73
1952-03-06,87.93
1952-03-07,89.23
1952-03-08,89.71
1952-03-10,88.51
1952-03-11,89.27
1952-03-12,89.03
1952-03-13,88.84
1952-03-14,90.22
1952-03-15,90.28
1952-03-17,90.07
1952-03-18,90.17
1952-03-19,89.67
1952-03-20,90.19
1952-03-21,90.04
1952-03-22,89.99
1952-03-24,89.71
1952-03-25,89.32
1952-03-26,89.48
1952-03-27,92.23
1952-03-28,92.79
1952-03-29,93.58
1952-03-31,94.36
1952-04-01,93.29
1952-04-02,93.03
1952-04-03,93.28
1952-04-04,92.46
1952-04-05,92.38
1952-04-07,91.21
1952-04-08,92.00
1952-04-09,91.58
1952-04-10,93.12
1952-04-12,93.40
1952-04-14,92.18
1952-04-15,90.28
1952-04-16,90.10
1952-04-17,89.87
1952-04-18,90.69
1952-04-19,91.25
1952-04-21,92.29
1952-04-22,91.63
1952-04-23,91.23
1952-04-24,91.58
1952-04-25,93.25
1952-04-26,94.22
1952-04-28,93.78
1952-04-29,93.88
1952-04-30,92.81
1952-05-01,91.47
1952-05-02,93.33
1952-05-03,93.50
1952-05-05,93.03
1952-05-06,94.16
1952-05-07,95.11
1952-05-08,94.57
1952-05-09,94.48
1952-05-10,94.58
1952-05-12,94.14
1952-05-13,94.22
1952-05-14,93.56
1952-05-15,93.34
1952-05-16,93.56
1952-05-17,93.59
1952-05-19,93.44
1952-05-20,94.22
1952-05-21,94.84
1952-05-22,96.58
1952-05-23,96.13
1952-05-24,96.17
1952-05-26,96.08
1952-05-27,96.31
1952-05-28,97.15
1952-05-29,97.29
1952-06-02,96.99
1952-06-03,97.29
1952-06-04,100.19
1952-06-05,100.27
1952-06-06,100.36
1952-06-09,100.66
1952-06-10,99.45
1952-06-11,100.52
1952-06-12,100.25
1952-06-13,100.43
1952-06-16,99.76
1952-06-17,99.94
1952-06-18,100.14
1952-06-19,100.61
1952-06-20,100.44
1952-06-23,100.35
1952-06-24,100.15
1952-06-25,101.38
1952-06-26,102.02
1952-06-27,102.39
1952-06-30,102.73
1952-07-01,102.91
1952-07-02,102.47
1952-07-03,102.36
1952-07-07,101.44
1952-07-08,101.42
1952-07-09,100.77
1952-07-10,100.65
1952-07-11,101.55
1952-07-14,101.22
1952-07-15,101.57
1952-07-16,101.55
1952-07-17,101.23
1952-07-18,100.60
1952-07-21,100.73
1952-07-22,101.19
1952-07-23,101.59
1952-07-24,102.57
1952-07-25,102.29
1952-07-28,102.39
1952-07-29,102.95
1952-07-30,103.52
1952-07-31,103.82
1952-08-01,103.81
1952-08-04,103.36
1952-08-05,103.48
1952-08-06,103.73
1952-08-07,104.89
1952-08-08,104.78
1952-08-11,104.40
1952-08-12,103.27
1952-08-13,103.44
1952-08-14,103.56
1952-08-15,103.50
1952-08-18,101.49
1952-08-19,101.42
1952-08-20,101.90
1952-08-21,102.03
1952-08-22,101.94
1952-08-25,101.59
1952-08-26,101.46
1952-08-27,101.99
1952-08-28,102.56
1952-08-29,103.31
1952-09-02,103.83
1952-09-03,103.43
1952-09-04,103.05
1952-09-05,102.48
1952-09-08,101.31
1952-09-09,99.12
1952-09-10,98.69
1952-09-11,98.88
1952-09-12,98.50
1952-09-15,97.18
1952-09-16,98.06
1952-09-17,98.63
1952-09-18,98.42
1952-09-19,99.15
1952-09-22,99.44
1952-09-23,101.65
1952-09-24,102.16
1952-09-25,101.89
1952-09-26,101.59
1952-09-29,101.28
1952-09-30,100.35
1952-10-01,100.10
1952-10-02,100.17
1952-10-03,99.98
1952-10-06,99.52
1952-10-07,99.58
1952-10-08,100.81
1952-10-09,101.05
1952-10-10,101.25
1952-10-14,100.66
1952-10-15,98.39
1952-10-16,98.56
1952-10-17,100.43
1952-10-20,100.07
1952-10-21,99.63
1952-10-22,98.39
1952-10-23,99.37
1952-10-24,99.67
1952-10-27,99.94
1952-10-28,99.69
1952-10-29,99.22
1952-10-30,99.07
1952-10-31,100.77
1952-11-03,100.59
1952-11-05,100.16
1952-11-06,100.86
1952-11-07,101.89
1952-11-10,102.32
1952-11-12,101.62
1952-11-13,101.62
1952-11-14,101.51
1952-11-17,101.68
1952-11-18,103.14
1952-11-19,103.86
1952-11-20,103.95
1952-11-21,104.36
1952-11-24,105.79
1952-11-25,105.66
1952-11-26,107.03
1952-11-28,108.16
1952-12-01,108.02
1952-12-02,107.87
1952-12-03,107.27
1952-12-04,106.95
1952-12-05,107.94
1952-12-08,108.30
1952-12-09,108.86
1952-12-10,108.73
1952-12-11,108.52
1952-12-12,109.37
1952-12-15,110.29
1952-12-16,110.32
1952-12-17,110.04
1952-12-18,110.60
1952-12-19,111.46
1952-12-22,112.53
1952-12-23,112.50
1952-12-24,111.93
1952-12-26,111.28
1952-12-29,111.18
1952-12-30,111.40
1952-12-31,111.27
1953-01-02,111.18
1953-01-05,111.37
1953-01-06,110.23
1953-01-07,109.73
1953-01-08,110.33
1953-01-09,109.47
1953-01-12,108.91
1953-01-13,109.79
1953-01-14,109.72
1953-01-15,109.52
1953-01-16,108.64
1953-01-19,108.96
1953-01-20,109.34
1953-01-21,109.06
1953-01-22,109.25
1953-01-23,109.11
1953-01-26,109.14
1953-01-27,110.55
1953-01-28,111.22
1953-01-29,112.06
1953-01-30,112.21
1953-02-02,111.18
1953-02-03,110.90
1953-02-04,110.70
1953-02-05,109.63
1953-02-06,107.85
1953-02-09,107.26
1953-02-10,106.90
1953-02-11,108.06
1953-02-13,108.79
1953-02-16,108.11
1953-02-17,107.32
1953-02-18,107.85
1953-02-19,108.89
1953-02-20,109.22
1953-02-24,109.92
1953-02-25,110.07
1953-02-26,109.79
1953-02-27,110.05
1953-03-02,109.90
1953-03-03,109.87
1953-03-04,108.64
1953-03-05,109.05
1953-03-06,108.93
1953-03-09,109.14
1953-03-10,109.67
1953-03-11,110.52
1953-03-12,110.19
1953-03-13,110.45
1953-03-16,111.36
1953-03-17,112.03
1953-03-18,111.62
1953-03-19,111.58
1953-03-20,111.40
1953-03-23,110.79
1953-03-24,111.77
1953-03-25,111.40
1953-03-26,110.81
1953-03-27,110.94
1953-03-30,108.22
1953-03-31,107.02
1953-04-01,107.32
1953-04-02,106.11
1953-04-06,103.11
1953-04-07,104.55
1953-04-08,105.14
1953-04-09,104.43
1953-04-10,104.27
1953-04-13,104.04
1953-04-14,104.91
1953-04-15,105.84
1953-04-16,105.22
1953-04-17,103.47
1953-04-20,104.13
1953-04-21,103.88
1953-04-22,102.69
1953-04-23,101.63
1953-04-24,101.88
1953-04-27,102.67
1953-04-28,103.19
1953-04-29,103.40
1953-04-30,103.07
1953-05-01,103.37
1953-05-04,104.77
1953-05-05,104.53
1953-05-06,104.45
1953-05-07,103.66
1953-05-08,104.85
1953-05-11,104.66
1953-05-12,103.70
1953-05-13,103.50
1953-05-14,105.01
1953-05-15,105.22
1953-05-18,105.59
1953-05-19,105.38
1953-05-20,108.36
1953-05-21,108.21
1953-05-22,108.30
1953-05-25,108.73
1953-05-26,108.10
1953-05-27,105.91
1953-05-28,105.38
1953-05-29,105.42
1953-06-01,102.82
1953-06-02,103.48
1953-06-03,103.84
1953-06-04,102.58
1953-06-05,103.28
1953-06-08,103.06
1953-06-09,99.58
1953-06-10,100.80
1953-06-11,101.97
1953-06-12,101.98
1953-06-15,100.81
1953-06-16,100.48
1953-06-17,102.49
1953-06-18,102.65
1953-06-19,103.18
1953-06-22,104.19
1953-06-23,105.43
1953-06-24,104.82
1953-06-25,105.38
1953-06-26,105.33
1953-06-29,105.10
1953-06-30,104.77
1953-07-01,106.57
1953-07-02,106.84
1953-07-03,107.15
1953-07-06,107.03
1953-07-07,107.47
1953-07-08,107.95
1953-07-09,107.38
1953-07-10,106.81
1953-07-13,105.03
1953-07-14,104.75
1953-07-15,105.01
1953-07-16,105.19
1953-07-17,106.03
1953-07-20,105.48
1953-07-21,104.86
1953-07-22,105.04
1953-07-23,105.69
1953-07-24,105.22
1953-07-27,103.70
1953-07-28,103.09
1953-07-29,103.55
1953-07-30,104.98
1953-07-31,105.86
1953-08-03,106.10
1953-08-04,105.81
1953-08-05,106.48
1953-08-06,106.97
1953-08-07,106.63
1953-08-10,105.86
1953-08-11,105.11
1953-08-12,105.73
1953-08-13,105.75
1953-08-14,104.70
1953-08-17,104.17
1953-08-18,103.02
1953-08-19,102.11
1953-08-20,102.66
1953-08-21,102.78
1953-08-24,100.07
1953-08-25,99.71
1953-08-26,99.47
1953-08-27,98.41
1953-08-28,98.37
1953-08-31,95.63
1953-09-01,96.62
1953-09-02,97.14
1953-09-03,96.65
1953-09-04,96.93
1953-09-08,97.14
1953-09-09,96.92
1953-09-10,94.73
1953-09-11,92.97
1953-09-14,90.56
1953-09-15,92.67
1953-09-16,93.33
1953-09-17,93.41
1953-09-18,92.01
1953-09-21,92.11
1953-09-22,94.00
1953-09-23,94.26
1953-09-24,94.04
1953-09-25,93.99
1953-09-28,95.31
1953-09-29,94.88
1953-09-30,93.90
1953-10-01,94.24
1953-10-02,93.91
1953-10-05,93.14
1953-10-06,92.32
1953-10-07,93.81
1953-10-08,93.64
1953-10-09,93.68
1953-10-13,93.60
1953-10-14,94.20
1953-10-15,96.03
1953-10-16,97.05
1953-10-19,97.44
1953-10-20,97.15
1953-10-21,97.19
1953-10-22,97.27
1953-10-23,96.92
1953-10-26,96.37
1953-10-27,95.72
1953-10-28,95.79
1953-10-29,97.49
1953-10-30,97.26
1953-11-02,97.02
1953-11-04,96.72
1953-11-05,97.43
1953-11-06,98.25
1953-11-09,98.21
1953-11-10,97.41
1953-11-12,97.50
1953-11-13,97.37
1953-11-16,96.77
1953-11-17,96.61
1953-11-18,96.96
1953-11-19,97.52
1953-11-20,97.00
1953-11-23,96.22
1953-11-24,96.30
1953-11-25,96.37
1953-11-27,97.68
1953-11-30,98.86
1953-12-01,98.91
1953-12-02,98.88
1953-12-03,98.52
1953-12-04,98.33
1953-12-07,97.75
1953-12-08,96.92
1953-12-09,96.88
1953-12-10,96.72
1953-12-11,96.22
1953-12-14,95.97
1953-12-15,95.73
1953-12-16,96.95
1953-12-17,96.97
1953-12-18,97.02
1953-12-21,96.38
1953-12-22,94.97
1953-12-23,95.10
1953-12-24,95.22
1953-12-28,94.60
1953-12-29,93.58
1953-12-30,94.38
1953-12-31,94.03
1954-01-04,95.50
1954-01-05,96.41
1954-01-06,96.39
1954-01-07,96.07
1954-01-08,95.14
1954-01-11,94.84
1954-01-12,95.88
1954-01-13,96.48
1954-01-14,96.97
1954-01-15,98.08
1954-01-18,98.07
1954-01-19,99.43
1954-01-20,99.66
1954-01-21,99.36
1954-01-22,100.32
1954-01-25,100.41
1954-01-26,101.26
1954-01-27,100.73
1954-01-28,100.65
1954-01-29,101.84
1954-02-01,101.53
1954-02-02,100.96
1954-02-03,102.10
1954-02-04,103.04
1954-02-05,103.35
1954-02-08,103.13
1954-02-09,102.62
1954-02-10,103.09
1954-02-11,103.21
1954-02-12,103.49
1954-02-15,103.31
1954-02-16,101.89
1954-02-17,102.51
1954-02-18,102.63
1954-02-19,102.38
1954-02-23,101.69
1954-02-24,101.34
1954-02-25,101.89
1954-02-26,102.20
1954-03-01,102.02
1954-03-02,102.14
1954-03-03,101.63
1954-03-04,102.47
1954-03-05,102.99
1954-03-08,102.44
1954-03-09,102.25
1954-03-10,102.07
1954-03-11,102.10
1954-03-12,101.52
1954-03-15,101.12
1954-03-16,101.03
1954-03-17,101.65
1954-03-18,102.14
